attachment_id,filename,url,used_by,local_path,bytes,status
954,IMG_20191012_171049-scaled.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/IMG_20191012_171049-scaled.jpg,post_content_class; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/IMG_20191012_171049-scaled.jpg,129254,ok
955,IMG_20191012_170941-scaled.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/IMG_20191012_170941-scaled.jpg,post_content_class; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/IMG_20191012_170941-scaled.jpg,95041,ok
957,PicsArt_09-06-08.15.04.png,https://tuexhibidor.cl/wp-content/uploads/2026/07/PicsArt_09-06-08.15.04.png,post_content_class; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/PicsArt_09-06-08.15.04.png,4568049,ok
959,PicsArt_10-12-10.28.27.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/PicsArt_10-12-10.28.27.jpg,post_content_class; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/PicsArt_10-12-10.28.27.jpg,75179,ok
969,IMG_20191002_095458_444.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/IMG_20191002_095458_444.jpg,post_content_class; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/IMG_20191002_095458_444.jpg,126236,ok
970,e-t3b.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/e-t3b.jpg,post_content_class; post_content_url; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/e-t3b.jpg,6946,ok
971,bd-t3b.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/bd-t3b.jpg,post_content_class; post_content_url; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/bd-t3b.jpg,10799,ok
973,PicsArt_09-06-08.22.38.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/PicsArt_09-06-08.22.38.jpg,post_content_class; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/PicsArt_09-06-08.22.38.jpg,96897,ok
974,PicsArt_09-06-08.23.52.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/PicsArt_09-06-08.23.52.jpg,post_content_class; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/PicsArt_09-06-08.23.52.jpg,96237,ok
976,PicsArt_09-06-08.21.55.jpg,https://tuexhibidor.cl/wp-content/uploads/2026/07/PicsArt_09-06-08.21.55.jpg,post_content_class; upload_2026_07; recent_upload,export/wp-media-en-uso/2026/07/PicsArt_09-06-08.21.55.jpg,96876,ok
